date,symbol,fillingDate,acceptedDate,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2020-06-27,AAPL,2020-07-31,2020-07-30 19:29:09,Q3,11253000000.0,2752000000.0,833000000.0,1698000000.0,-430000000.0,-2135000000.0,-689000000.0,2733000000.0,44747000000.0,1863000000.0,16271000000.0,-1565000000.0,-339000000.0,-46072000000.0,27183000000.0,15628000000.0,-5165000000.0,-7379000000.0,0.0,-15891000000.0,-3656000000.0,7810000000.0,-19116000000.0,0.0,-8010000000,32164000000,40174000000.0,16271000000.0,-1565000000.0,14706000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/aapl-20200627.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019320000062/aapl-20200627.htm
2020-03-28,AAPL,2020-05-01 00:00:00,2020-04-30 18:03:10,Q2,11249000000.0,2786000000.0,-302000000.0,1697000000.0,-2002000000.0,5269000000.0,727000000.0,-12431000000.0,47659000000.0,1580000000.0,13311000000.0,-1853000000.0,-176000000.0,-47716000000.0,40480000000.0,18278000000.0,9013000000.0,-4250000000.0,428000000.0,-18146000000.0,-3375000000.0,4831000000.0,-20940000000.0,0.0,1384000000,41155000000,39771000000.0,13311000000.0,-1853000000.0,11458000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/0000320193-20-000052-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019320000052/a10-qq220203282020.htm
2019-12-28,AAPL,2020-01-29 00:00:00,2020-01-28 18:02:44,Q1,22236000000.0,2816000000.0,-349000000.0,1710000000.0,4245000000.0,2015000000.0,-28000000.0,-1089000000.0,61070000000.0,1568000000.0,30516000000.0,-2107000000.0,-958000000.0,-58199000000.0,27020000000.0,20576000000.0,-13668000000.0,-1000000000.0,2000000.0,-20704000000.0,-3539000000.0,-164000000.0,-25407000000.0,0.0,-8559000000,40285000000,48844000000.0,30516000000.0,-2107000000.0,28409000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/0000320193-20-000010-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019320000010/a10-qq1202012282019.htm
2019-09-28,AAPL,2019-10-31 00:00:00,2019-10-30 18:12:36,Q4,13686000000.0,3179000000.0,-302000000.0,1499000000.0,2160000000.0,-8768000000.0,-785000000.0,17881000000.0,57101000000.0,1187000000.0,19910000000.0,-2777000000.0,-13000000.0,-36173000000.0,22425000000.0,15740000000.0,-798000000.0,-3305000000.0,390000000.0,-17054000000.0,-3479000000.0,2799000000.0,-21039000000.0,0.0,-1927000000,48603000000,50530000000.0,19910000000.0,-2777000000.0,17133000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/0000320193-19-000119-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019319000119/a10-k20199282019.htm
2019-06-29,AAPL,2019-07-31,2019-07-31 16:31:53,Q3,10044000000.0,2933000000.0,86000000.0,1496000000.0,-2798000000.0,919000000.0,1502000000.0,220000000.0,45269000000.0,1371000000.0,11636000000.0,-2000000000.0,-320000000.0,-25003000000.0,36784000000.0,18041000000.0,27502000000.0,-3000000000.0,1000000.0,-16954000000.0,-3629000000.0,-3221000000.0,-26804000000.0,0.0,12334000000,50322000000,37988000000.0,11636000000.0,-2000000000.0,9636000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019319000076/a10-qq320196292019.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019319000076/a10-qq320196292019.htm
2019-03-30,AAPL,2019-05-01 00:00:00,2019-05-01 16:32:00,Q2,11561000000.0,3040000000.0,-177000000.0,1514000000.0,-4622000000.0,2964000000.0,70000000.0,-11523000000.0,29574000000.0,1353000000.0,11155000000.0,-2363000000.0,-124000000.0,-30479000000.0,22589000000.0,23725000000.0,13348000000.0,-2500000000.0,390000000.0,-23312000000.0,-3443000000.0,-202000000.0,-29457000000.0,0.0,-4954000000,39817000000,44771000000.0,11155000000.0,-2363000000.0,8792000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/0000320193-19-000066-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019319000066/a10-qq220193302019.htm
2018-12-29,AAPL,2019-01-30 00:00:00,2019-01-30 16:31:37,Q1,19965000000.0,3395000000.0,53000000.0,1559000000.0,1772000000.0,5130000000.0,-1076000000.0,-8501000000.0,32545000000.0,1505000000.0,26690000000.0,-3355000000.0,-167000000.0,-15873000000.0,16926000000.0,8313000000.0,5844000000.0,4916000000.0,0.0,-8796000000.0,-3568000000.0,-1312000000.0,-13676000000.0,0.0,18858000000,44771000000,25913000000.0,26690000000.0,-3355000000.0,23335000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/0000320193-19-000010-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019319000010/a10-qq1201912292018.htm
2018-09-29,AAPL,2018-11-05 00:00:00,2018-11-05 08:01:40,Q4,14125000000.0,2754000000.0,519000000.0,1345000000.0,814000000.0,-9078000000.0,1942000000.0,20314000000.0,14473000000.0,1311000000.0,19523000000.0,-3041000000.0,-290000000.0,-19187000000.0,9634000000.0,9883000000.0,-3001000000.0,0.0,341000000.0,-18763000000.0,-3530000000.0,-287000000.0,-22580000000.0,0.0,-6058000000,25913000000,31971000000.0,19523000000.0,-3041000000.0,16482000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/0000320193-18-000145-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019318000145/a10-k20189292018.htm
2018-06-30,AAPL,2018-08-01 00:00:00,2018-08-01 16:31:48,Q3,11519000000.0,2665000000.0,1126000000.0,1351000000.0,-1914000000.0,233000000.0,1693000000.0,2081000000.0,27213000000.0,1092000000.0,14488000000.0,-3267000000.0,-126000000.0,-22571000000.0,14716000000.0,15195000000.0,3947000000.0,-6000000000.0,1000000.0,-20782000000.0,-3653000000.0,-1088000000.0,-31523000000.0,0.0,-13088000000,31971000000,45059000000.0,14488000000.0,-3267000000.0,11221000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019318000100/0000320193-18-000100-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019318000100/a10-qq320186302018.htm
2018-03-31,AAPL,2018-05-02 00:00:00,2018-05-02 16:32:12,Q2,13822000000.0,2739000000.0,-498000000.0,1348000000.0,-2141000000.0,9093000000.0,-3241000000.0,-27808000000.0,40733000000.0,1208000000.0,15130000000.0,-4195000000.0,-132000000.0,-22662000000.0,17836000000.0,37863000000.0,28710000000.0,-500000000.0,327000000.0,-22429000000.0,-3190000000.0,-153000000.0,-26272000000.0,0.0,17568000000,45059000000,27491000000.0,15130000000.0,-4041000000.0,11089000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/0000320193-18-000070-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019318000070/a10-qq220183312018.htm
2017-12-30,AAPL,2018-02-02 00:00:00,2018-02-02 08:01:26,Q1,20065000000.0,2745000000.0,-33737000000.0,1296000000.0,37935000000.0,-5570000000.0,434000000.0,14588000000.0,28022000000.0,1285000000.0,28293000000.0,-2810000000.0,-173000000.0,-10189000000.0,14048000000.0,-14466000000.0,-13590000000.0,3551000000.0,0.0,-10095000000.0,-3339000000.0,5933000000.0,-7501000000.0,0.0,7202000000,27491000000,20289000000.0,28293000000.0,-2964000000.0,25329000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019318000007/0000320193-18-000007-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019318000007/a10-qq1201812302017.htm
2017-09-30,AAPL,2017-11-03 00:00:00,2017-11-03 08:01:37,Q4,10714000000.0,2484000000.0,1202000000.0,1174000000.0,733000000.0,-5474000000.0,-1709000000.0,14830000000.0,27831000000.0,1150000000.0,16283000000.0,-3865000000.0,-81000000.0,-8103000000.0,12428000000.0,-10321000000.0,-9942000000.0,0.0,281000000.0,-7514000000.0,-3270000000.0,6788000000.0,-4623000000.0,0.0,1718000000,20289000000,18571000000.0,16283000000.0,-3656000000.0,12627000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019317000070/0000320193-17-000070-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019317000070/a10-k20179302017.htm
2017-07-01,AAPL,2017-08-02 00:00:00,2017-08-02 16:31:28,Q3,8717000000.0,2354000000.0,1942000000.0,1193000000.0,-6135000000.0,-802000000.0,-236000000.0,1650000000.0,31573000000.0,1260000000.0,8138000000.0,-2277000000.0,-181000000.0,-7180000000.0,6918000000.0,-460000000.0,-3180000000.0,-3500000000.0,1000000.0,-7092000000.0,-3365000000.0,12188000000.0,-1544000000.0,0.0,3414000000,18571000000,15157000000.0,8138000000.0,-2486000000.0,5652000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019317000009/0000320193-17-000009-index.html,https://www.sec.gov/Archives/edgar/data/320193/000032019317000009/a10-qq32017712017.htm
2017-04-01,AAPL,2017-05-03 00:00:00,2017-05-03 16:32:23,Q2,11029000000.0,2332000000.0,1370000000.0,1217000000.0,-3443000000.0,2486000000.0,-198000000.0,-9322000000.0,28648000000.0,1282000000.0,12570000000.0,-2975000000.0,-50000000.0,-7161000000.0,5904000000.0,-9920000000.0,-14202000000.0,3368000000.0,273000000.0,-6888000000.0,-3004000000.0,10357000000.0,418000000.0,0.0,-1214000000,15157000000,16371000000.0,12570000000.0,-2889000000.0,9681000000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828017004790/0001628280-17-004790-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828017004790/a10-qq22017412017.htm
2016-12-31,AAPL,2017-02-01 00:00:00,2017-02-01 16:33:29,Q1,17891000000.0,2987000000.0,1452000000.0,1256000000.0,3922000000.0,1697000000.0,-580000000.0,2460000000.0,19202000000.0,982000000.0,27234000000.0,-3334000000.0,-17000000.0,-10851000000.0,6525000000.0,-11445000000.0,-19122000000.0,3510000000.0,0.0,-10851000000.0,-3130000000.0,1934000000.0,-12225000000.0,0.0,-4113000000,16371000000,20484000000.0,27234000000.0,-3420000000.0,23814000000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828017000717/0001628280-17-000717-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828017000717/a10-qq1201712312016.htm
2016-09-24,AAPL,2016-10-26 00:00:00,2016-10-26 16:42:16,Q4,9014000000.0,2548000000.0,-253000000.0,1030000000.0,3787000000.0,-4040000000.0,-301000000.0,11413000000.0,27863000000.0,1030000000.0,16126000000.0,-3977000000.0,-151000000.0,-6038000000.0,6343000000.0,-3574000000.0,-7397000000.0,0.0,248000000.0,-5778000000.0,-3092000000.0,2388000000.0,-6482000000.0,0.0,2247000000,20484000000,18237000000.0,16126000000.0,-4038000000.0,12088000000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/0001628280-16-020309-index.html,https://www.sec.gov/Archives/edgar/data/320193/000162828016020309/a201610-k9242016.htm
2016-06-25,AAPL,2016-07-27,2016-07-27 16:32:36,Q3,7796000000.0,2526000000.0,2099000000.0,1054000000.0,-2841000000.0,515000000.0,450000000.0,-147000000.0,22275000000.0,1054000000.0,10634000000.0,-2809000000.0,-6000000.0,-11542000000.0,5767000000.0,4120000000.0,-4470000000.0,-2500000000.0,0.0,-10166000000.0,-3187000000.0,6412000000.0,-9441000000.0,0.0,-3277000000,18237000000,21514000000.0,10634000000.0,-2905000000.0,7729000000.0,https://www.sec.gov/Archives/edgar/data/320193/000162828016017809/a10-qq320166252016.htm,https://www.sec.gov/Archives/edgar/data/320193/000162828016017809/a10-qq320166252016.htm
2016-03-26,AAPL,2016-04-27 00:00:00,2016-04-27 16:32:53,Q2,10516000000.0,2477000000.0,1500000000.0,1048000000.0,-3940000000.0,724000000.0,170000000.0,-8623000000.0,19327000000.0,1048000000.0,11601000000.0,-2336000000.0,-54000000.0,-6667000000.0,5634000000.0,-10237000000.0,-13660000000.0,3232000000.0,246000000.0,-6421000000.0,-2902000000.0,16207000000.0,6884000000.0,0.0,4825000000,21514000000,16689000000.0,11601000000.0,-2599000000.0,9002000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312516559625/0001193125-16-559625-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312516559625/d165350d10q.htm
2015-12-26,AAPL,2016-01-27 00:00:00,2016-01-27 16:32:03,Q1,18361000000.0,2954000000.0,1592000000.0,1078000000.0,3478000000.0,3896000000.0,-102000000.0,-852000000.0,127000000.0,1078000000.0,27463000000.0,-3612000000.0,-86000000.0,-6863000000.0,3514000000.0,-13403000000.0,-20450000000.0,3398000000.0,1000000.0,-6862000000.0,-2969000000.0,-1613000000.0,-11444000000.0,0.0,-4431000000,16689000000,21120000000.0,27463000000.0,-4006000000.0,23457000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312516439878/0001193125-16-439878-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312516439878/d66145d10q.htm
2015-09-26,AAPL,2015-10-28 00:00:00,2015-10-28 16:31:09,Q4,11124000000.0,3119000000.0,-1438000000.0,915000000.0,-245000000.0,-6479000000.0,-307000000.0,8663000000.0,8768000000.0,915000000.0,13475000000.0,-3618000000.0,-113000000.0,-13253000000.0,4622000000.0,10987000000.0,-1375000000.0,-167000000.0,219000000.0,-13034000000.0,-2964000000.0,9699000000.0,-6299000000.0,0.0,5801000000,21120000000,15319000000.0,13475000000.0,-3658000000.0,9817000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/0001193125-15-356351-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515356351/d17062d10k.htm
2015-06-27,AAPL,2015-07-22 00:00:00,2015-07-22 17:01:17,Q3,10677000000.0,3084000000.0,941000000.0,856000000.0,-570000000.0,535000000.0,354000000.0,2165000000.0,5668000000.0,856000000.0,14988000000.0,-2043000000.0,-115000000.0,-10000000000.0,4045000000.0,-3290000000.0,-11403000000.0,-724000000.0,15000000.0,-9985000000.0,-3053000000.0,10283000000.0,-2755000000.0,0.0,830000000,15319000000,14489000000.0,14988000000.0,-2089000000.0,12899000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515259935/0001193125-15-259935-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515259935/d927922d10q.htm
2015-03-28,AAPL,2015-04-28 00:00:00,2015-04-28 17:01:16,Q2,13569000000.0,2479000000.0,-318000000.0,927000000.0,2424000000.0,5804000000.0,-113000000.0,-14431000000.0,9162000000.0,927000000.0,19081000000.0,-2369000000.0,-92000000.0,-6970000000.0,3064000000.0,-15964000000.0,-22331000000.0,-96000000.0,229000000.0,-6741000000.0,-2743000000.0,7745000000.0,-1739000000.0,0.0,-4989000000,14489000000,19478000000.0,19081000000.0,-2476000000.0,16605000000.0,https://www.sec.gov/Archives/edgar/data/320193/000119312515153166/0001193125-15-153166-index.html,https://www.sec.gov/Archives/edgar/data/320193/000119312515153166/d892246d10q.htm
